ENSG00000269404	ENSG00000237172	0.002828565
ENSG00000269404	ENSG00000235750	0.010876534
ENSG00000269404	ENSG00000234545	0.010719854
ENSG00000269404	ENSG00000232112	0.062579867
ENSG00000269404	ENSG00000230124	0.00912824
ENSG00000269404	ENSG00000229809	0.004216538
ENSG00000269404	ENSG00000229117	0.030379747
ENSG00000269404	ENSG00000228672	0.000988732
ENSG00000269404	ENSG00000228474	3.17E-05
ENSG00000269404	ENSG00000227500	0.027722245
ENSG00000269404	ENSG00000225921	0.00350499
ENSG00000269404	ENSG00000225830	0.00329194
ENSG00000269404	ENSG00000225697	0.095530553
ENSG00000269404	ENSG00000225190	0.045836166
ENSG00000269404	ENSG00000224531	0.002441624
ENSG00000269404	ENSG00000224470	0.002767182
ENSG00000269404	ENSG00000223802	7.78E-05
ENSG00000269404	ENSG00000221983	0.014879676
ENSG00000269404	ENSG00000221968	0.018498733
ENSG00000269404	ENSG00000221944	0.032410483
ENSG00000269404	ENSG00000221926	0.004186568
ENSG00000269404	ENSG00000221914	0.002782977
ENSG00000269404	ENSG00000221909	0.034956559
ENSG00000269404	ENSG00000221890	0.004328218
ENSG00000269404	ENSG00000221869	0.018955809
ENSG00000269404	ENSG00000221838	0.001167365
ENSG00000269404	ENSG00000220205	0.001714739
ENSG00000269404	ENSG00000217555	0.030178505
ENSG00000269404	ENSG00000217128	0.003705789
ENSG00000269404	ENSG00000216490	0.007872571
ENSG00000269404	ENSG00000215883	0.012137259
ENSG00000269404	ENSG00000215788	0.003952925
ENSG00000269404	ENSG00000215712	0.003178623
ENSG00000269404	ENSG00000215440	0.00259244
ENSG00000269404	ENSG00000215421	9.63E-05
ENSG00000269404	ENSG00000215375	0.098921418
ENSG00000269404	ENSG00000215305	0.070886076
ENSG00000269404	ENSG00000215301	0.034108639
ENSG00000269404	ENSG00000215021	0.010126582
ENSG00000269404	ENSG00000214941	7.52E-05
ENSG00000269404	ENSG00000214827	0.009633799
ENSG00000269404	ENSG00000214753	0.00345633
ENSG00000269404	ENSG00000214717	0.003910957
ENSG00000269404	ENSG00000214706	0.045922413
ENSG00000269404	ENSG00000214655	0.003701266
ENSG00000269404	ENSG00000214575	0.004781285
ENSG00000269404	ENSG00000214456	0.001356413
ENSG00000269404	ENSG00000214447	6.88E-05
ENSG00000269404	ENSG00000214413	0.042156801
ENSG00000269404	ENSG00000214367	0.015856483
ENSG00000269404	ENSG00000214193	0.011543672
ENSG00000269404	ENSG00000214087	0.030379747
ENSG00000269404	ENSG00000214078	0.012485656
ENSG00000269404	ENSG00000214046	0.005186826
ENSG00000269404	ENSG00000214026	8.17E-05
ENSG00000269404	ENSG00000214022	0.005564328
ENSG00000269404	ENSG00000214021	0.001211565
ENSG00000269404	ENSG00000213965	0.012056756
ENSG00000269404	ENSG00000213928	0.022448279
ENSG00000269404	ENSG00000213923	0.003992116
ENSG00000269404	ENSG00000213920	8.90E-05
ENSG00000269404	ENSG00000213918	3.26E-05
ENSG00000269404	ENSG00000213906	8.14E-05
ENSG00000269404	ENSG00000213903	1.83E-05
ENSG00000269404	ENSG00000213889	0.059372886
ENSG00000269404	ENSG00000213859	0.00067209
ENSG00000269404	ENSG00000213853	0.035400979
ENSG00000269404	ENSG00000213782	0.003092665
ENSG00000269404	ENSG00000213780	0.011878878
ENSG00000269404	ENSG00000213741	8.51E-05
ENSG00000269404	ENSG00000213699	0.041445705
ENSG00000269404	ENSG00000213672	0.040369547
ENSG00000269404	ENSG00000213639	0.126658769
ENSG00000269404	ENSG00000213638	0.027728563
ENSG00000269404	ENSG00000213626	0.312379925
ENSG00000269404	ENSG00000213593	0.008722661
ENSG00000269404	ENSG00000213588	0.009948947
ENSG00000269404	ENSG00000213585	0.01101228
ENSG00000269404	ENSG00000213516	0.001859242
ENSG00000269404	ENSG00000213465	0.00067374
ENSG00000269404	ENSG00000213463	0.001685199
ENSG00000269404	ENSG00000213445	0.157938372
ENSG00000269404	ENSG00000213420	0.002055711
ENSG00000269404	ENSG00000213398	0.013140231
ENSG00000269404	ENSG00000213390	0.068174099
ENSG00000269404	ENSG00000213380	0.002636054
ENSG00000269404	ENSG00000213366	2.49E-05
ENSG00000269404	ENSG00000213341	0.004269261
ENSG00000269404	ENSG00000213246	0.063498817
ENSG00000269404	ENSG00000213221	0.005019014
ENSG00000269404	ENSG00000213190	9.55E-05
ENSG00000269404	ENSG00000213079	0.006137885
ENSG00000269404	ENSG00000213064	0.002801198
ENSG00000269404	ENSG00000213024	0.1
ENSG00000269404	ENSG00000212864	0.019700597
ENSG00000269404	ENSG00000211456	0.005813099
ENSG00000269404	ENSG00000211455	0.001560142
ENSG00000269404	ENSG00000206562	0.004657286
ENSG00000269404	ENSG00000206560	8.33E-05
ENSG00000269404	ENSG00000205978	0.013817587
ENSG00000269404	ENSG00000205937	0.004664184
ENSG00000269404	ENSG00000205758	9.98E-05
ENSG00000269404	ENSG00000205744	8.79E-05
ENSG00000269404	ENSG00000205726	0.002533259
ENSG00000269404	ENSG00000205683	0.001752292
ENSG00000269404	ENSG00000205670	0.009218433
ENSG00000269404	ENSG00000205659	0.006025293
ENSG00000269404	ENSG00000205629	0.015874212
ENSG00000269404	ENSG00000205593	0.020007058
ENSG00000269404	ENSG00000205581	0.008820053
ENSG00000269404	ENSG00000205560	7.94E-05
ENSG00000269404	ENSG00000205544	0.000797381
ENSG00000269404	ENSG00000205542	0.127590447
ENSG00000269404	ENSG00000205476	0.005468803
ENSG00000269404	ENSG00000205423	0.012297267
ENSG00000269404	ENSG00000205352	0.024422514
ENSG00000269404	ENSG00000205339	0.012745272
ENSG00000269404	ENSG00000205309	0.000687296
ENSG00000269404	ENSG00000205268	0.021453911
ENSG00000269404	ENSG00000205250	0.073537991
ENSG00000269404	ENSG00000205220	0.037002543
ENSG00000269404	ENSG00000205208	0.003240752
ENSG00000269404	ENSG00000205155	0.003942218
ENSG00000269404	ENSG00000205060	0.005707343
ENSG00000269404	ENSG00000204977	0.001739425
ENSG00000269404	ENSG00000204956	0.028160891
ENSG00000269404	ENSG00000204899	0.014216488
ENSG00000269404	ENSG00000204859	0.003287398
ENSG00000269404	ENSG00000204856	0.013784552
ENSG00000269404	ENSG00000204852	0.098668486
ENSG00000269404	ENSG00000204843	9.00E-05
ENSG00000269404	ENSG00000204842	0.001883605
ENSG00000269404	ENSG00000204634	0.003855324
ENSG00000269404	ENSG00000204619	0.008449657
ENSG00000269404	ENSG00000204611	0.001040894
ENSG00000269404	ENSG00000204599	0.00259915
ENSG00000269404	ENSG00000204592	0.005948406
ENSG00000269404	ENSG00000204590	0.008515415
ENSG00000269404	ENSG00000204576	0.007838457
ENSG00000269404	ENSG00000204574	0.010058375
ENSG00000269404	ENSG00000204569	0.013181366
ENSG00000269404	ENSG00000204564	0.015102332
ENSG00000269404	ENSG00000204560	0.021118009
ENSG00000269404	ENSG00000204536	0.002448142
ENSG00000269404	ENSG00000204525	0.002112812
ENSG00000269404	ENSG00000204516	0.005071536
ENSG00000269404	ENSG00000204498	0.011225084
ENSG00000269404	ENSG00000204472	0.010072933
ENSG00000269404	ENSG00000204469	0.004871723
ENSG00000269404	ENSG00000204438	0.005142035
ENSG00000269404	ENSG00000204435	0.005577893
ENSG00000269404	ENSG00000204427	0.008061668
ENSG00000269404	ENSG00000204410	0.012096818
ENSG00000269404	ENSG00000204406	0.011743343
ENSG00000269404	ENSG00000204390	0.050932354
ENSG00000269404	ENSG00000204389	0.023308304
ENSG00000269404	ENSG00000204388	0.01733419
ENSG00000269404	ENSG00000204385	0.026538187
ENSG00000269404	ENSG00000204371	0.006849198
ENSG00000269404	ENSG00000204366	0.007140576
ENSG00000269404	ENSG00000204356	0.004114254
ENSG00000269404	ENSG00000204351	0.00392235
ENSG00000269404	ENSG00000204348	0.00334058
ENSG00000269404	ENSG00000204344	0.003212247
ENSG00000269404	ENSG00000204315	0.001940883
ENSG00000269404	ENSG00000204310	0.066401693
ENSG00000269404	ENSG00000204305	0.003007134
ENSG00000269404	ENSG00000204304	0.001311333
ENSG00000269404	ENSG00000204301	0.002900105
ENSG00000269404	ENSG00000204264	0.011175461
ENSG00000269404	ENSG00000204256	0.001911698
ENSG00000269404	ENSG00000204248	0.007389981
ENSG00000269404	ENSG00000204237	0.050632911
ENSG00000269404	ENSG00000204231	0.006888009
ENSG00000269404	ENSG00000204227	0.00778086
ENSG00000269404	ENSG00000204220	0.013679517
ENSG00000269404	ENSG00000204209	0.025528359
ENSG00000269404	ENSG00000204160	7.99E-05
ENSG00000269404	ENSG00000204147	0.001482614
ENSG00000269404	ENSG00000204138	0.007956732
ENSG00000269404	ENSG00000204120	9.33E-05
ENSG00000269404	ENSG00000204104	0.001566341
ENSG00000269404	ENSG00000203883	0.002533192
ENSG00000269404	ENSG00000203880	0.001217309
ENSG00000269404	ENSG00000203879	0.009244293
ENSG00000269404	ENSG00000203872	0.002152806
ENSG00000269404	ENSG00000203867	0.010047652
ENSG00000269404	ENSG00000203727	0.001642228
ENSG00000269404	ENSG00000203485	0.000730191
ENSG00000269404	ENSG00000198964	0.002550428
ENSG00000269404	ENSG00000198959	0.014393544
ENSG00000269404	ENSG00000198952	0.035957177
ENSG00000269404	ENSG00000198945	0.014470838
ENSG00000269404	ENSG00000198937	0.009433149
ENSG00000269404	ENSG00000198933	0.024647199
ENSG00000269404	ENSG00000198929	0.0200056
ENSG00000269404	ENSG00000198925	0.002043733
ENSG00000269404	ENSG00000198919	0.002936928
ENSG00000269404	ENSG00000198915	0.027889592
ENSG00000269404	ENSG00000198912	0.004255112
ENSG00000269404	ENSG00000198909	5.99E-05
ENSG00000269404	ENSG00000198901	0.001263816
ENSG00000269404	ENSG00000198900	0.130557707
ENSG00000269404	ENSG00000198894	0.003799867
ENSG00000269404	ENSG00000198892	0.003593947
ENSG00000269404	ENSG00000198887	0.010126582
ENSG00000269404	ENSG00000198885	0.012321442
ENSG00000269404	ENSG00000198879	0.022701471
ENSG00000269404	ENSG00000198865	7.48E-05
ENSG00000269404	ENSG00000198863	0.020693546
ENSG00000269404	ENSG00000198862	0.008932414
ENSG00000269404	ENSG00000198860	0.000675717
ENSG00000269404	ENSG00000198858	0.031558783
ENSG00000269404	ENSG00000198855	0.012131063
ENSG00000269404	ENSG00000198853	9.08E-05
ENSG00000269404	ENSG00000198839	0.007218001
ENSG00000269404	ENSG00000198837	0.070886076
ENSG00000269404	ENSG00000198833	0.013519767
ENSG00000269404	ENSG00000198826	0.001935529
ENSG00000269404	ENSG00000198824	0.007075858
ENSG00000269404	ENSG00000198818	0.001135033
ENSG00000269404	ENSG00000198814	0.172188293
ENSG00000269404	ENSG00000198805	0.066486314
ENSG00000269404	ENSG00000198799	0.020061708
ENSG00000269404	ENSG00000198794	0.013938255
ENSG00000269404	ENSG00000198793	0.000970644
ENSG00000269404	ENSG00000198792	0.00770824
ENSG00000269404	ENSG00000198783	0.023556687
ENSG00000269404	ENSG00000198756	7.10E-05
ENSG00000269404	ENSG00000198755	0.007166195
ENSG00000269404	ENSG00000198752	0.095699463
ENSG00000269404	ENSG00000198746	0.00125514
ENSG00000269404	ENSG00000198743	0.015834772
ENSG00000269404	ENSG00000198742	0.003142573
ENSG00000269404	ENSG00000198740	0.009377075
ENSG00000269404	ENSG00000198736	0.015893549
ENSG00000269404	ENSG00000198730	0.025900142
ENSG00000269404	ENSG00000198720	0.022142066
ENSG00000269404	ENSG00000198700	0.00402458
ENSG00000269404	ENSG00000198690	0.001667735
ENSG00000269404	ENSG00000198689	0.002824816
ENSG00000269404	ENSG00000198663	0.017058258
ENSG00000269404	ENSG00000198625	0.002181831
ENSG00000269404	ENSG00000198624	0.008553968
ENSG00000269404	ENSG00000198612	0.007052247
ENSG00000269404	ENSG00000198604	5.63E-05
ENSG00000269404	ENSG00000198589	0.00490764
ENSG00000269404	ENSG00000198563	0.011107144
ENSG00000269404	ENSG00000198561	0.006328179
ENSG00000269404	ENSG00000198556	0.009445506
ENSG00000269404	ENSG00000198554	0.017151518
ENSG00000269404	ENSG00000198522	0.015611901
ENSG00000269404	ENSG00000198521	0.003657294
ENSG00000269404	ENSG00000198517	0.001262616
ENSG00000269404	ENSG00000198498	0.040950353
ENSG00000269404	ENSG00000198492	0.014635834
ENSG00000269404	ENSG00000198478	0.003428103
ENSG00000269404	ENSG00000198467	0.001535023
ENSG00000269404	ENSG00000198464	3.93E-05
ENSG00000269404	ENSG00000198440	0.007957925
ENSG00000269404	ENSG00000198435	0.008035373
ENSG00000269404	ENSG00000198431	0.003333988
ENSG00000269404	ENSG00000198400	0.016979843
ENSG00000269404	ENSG00000198380	0.011389536
ENSG00000269404	ENSG00000198373	0.060759494
ENSG00000269404	ENSG00000198369	9.28E-05
ENSG00000269404	ENSG00000198363	0.078445753
ENSG00000269404	ENSG00000198355	0.044759096
ENSG00000269404	ENSG00000198346	0.002413595
ENSG00000269404	ENSG00000198342	0.003954047
ENSG00000269404	ENSG00000198301	0.013993003
ENSG00000269404	ENSG00000198298	0.002458941
ENSG00000269404	ENSG00000198276	0.00667154
ENSG00000269404	ENSG00000198265	0.062557792
ENSG00000269404	ENSG00000198258	0.060759494
ENSG00000269404	ENSG00000198252	0.001421458
ENSG00000269404	ENSG00000198246	0.018069466
ENSG00000269404	ENSG00000198231	0.004535989
ENSG00000269404	ENSG00000198208	0.016868358
ENSG00000269404	ENSG00000198198	0.063115926
ENSG00000269404	ENSG00000198189	0.002452233
ENSG00000269404	ENSG00000198185	0.00326887
ENSG00000269404	ENSG00000198182	0.002407442
ENSG00000269404	ENSG00000198162	0.006898453
ENSG00000269404	ENSG00000198160	0.005912591
ENSG00000269404	ENSG00000198157	0.01179941
ENSG00000269404	ENSG00000198113	0.008166085
ENSG00000269404	ENSG00000198093	0.005147567
ENSG00000269404	ENSG00000198088	8.24E-05
ENSG00000269404	ENSG00000198087	0.008294418
ENSG00000269404	ENSG00000198081	0.012597349
ENSG00000269404	ENSG00000198056	0.014578504
ENSG00000269404	ENSG00000198053	0.401399446
ENSG00000269404	ENSG00000198040	0.010152284
ENSG00000269404	ENSG00000198026	0.178841345
ENSG00000269404	ENSG00000198015	0.01214659
ENSG00000269404	ENSG00000198000	0.020253165
ENSG00000269404	ENSG00000197977	0.002755944
ENSG00000269404	ENSG00000197965	0.010123963
ENSG00000269404	ENSG00000197958	0.001190043
ENSG00000269404	ENSG00000197951	0.001584963
ENSG00000269404	ENSG00000197948	0.010908969
ENSG00000269404	ENSG00000197943	7.04E-05
ENSG00000269404	ENSG00000197905	0.01088144
ENSG00000269404	ENSG00000197892	0.004743717
ENSG00000269404	ENSG00000197879	0.024153775
ENSG00000269404	ENSG00000197857	0.002736678
ENSG00000269404	ENSG00000197841	0.003095251
ENSG00000269404	ENSG00000197798	0.009799084
ENSG00000269404	ENSG00000197782	0.004861024
ENSG00000269404	ENSG00000197780	0.003616194
ENSG00000269404	ENSG00000197779	0.009000351
ENSG00000269404	ENSG00000197756	0.02555293
ENSG00000269404	ENSG00000197747	0.003168808
ENSG00000269404	ENSG00000197746	0.012235708
ENSG00000269404	ENSG00000197724	0.010816379
ENSG00000269404	ENSG00000197721	0.01215537
ENSG00000269404	ENSG00000197714	0.010126582
ENSG00000269404	ENSG00000197712	0.045563584
ENSG00000269404	ENSG00000197622	0.002190405
ENSG00000269404	ENSG00000197619	0.002706602
ENSG00000269404	ENSG00000197608	0.001323707
ENSG00000269404	ENSG00000197586	0.008468498
ENSG00000269404	ENSG00000197566	0.001865237
ENSG00000269404	ENSG00000197563	0.002604704
ENSG00000269404	ENSG00000197555	0.033665091
ENSG00000269404	ENSG00000197535	0.061467438
ENSG00000269404	ENSG00000197483	0.010126582
ENSG00000269404	ENSG00000197472	6.49E-05
ENSG00000269404	ENSG00000197461	0.009978457
ENSG00000269404	ENSG00000197457	0.005668466
ENSG00000269404	ENSG00000197442	0.00573455
ENSG00000269404	ENSG00000197429	0.040070597
ENSG00000269404	ENSG00000197415	8.47E-05
ENSG00000269404	ENSG00000197381	0.009892003
ENSG00000269404	ENSG00000197380	0.001086509
ENSG00000269404	ENSG00000197375	0.021811049
ENSG00000269404	ENSG00000197372	0.01025641
ENSG00000269404	ENSG00000197355	9.15E-05
ENSG00000269404	ENSG00000197345	0.02302177
ENSG00000269404	ENSG00000197343	0.003752789
ENSG00000269404	ENSG00000197329	0.037784294
ENSG00000269404	ENSG00000197312	0.015412369
ENSG00000269404	ENSG00000197299	0.006005116
ENSG00000269404	ENSG00000197296	0.006985803
ENSG00000269404	ENSG00000197283	0.012712075
ENSG00000269404	ENSG00000197226	0.006390338
ENSG00000269404	ENSG00000197217	0.019311665
ENSG00000269404	ENSG00000197170	0.013155261
ENSG00000269404	ENSG00000197162	0.003620418
ENSG00000269404	ENSG00000197150	0.003643125
ENSG00000269404	ENSG00000197147	0.012992635
ENSG00000269404	ENSG00000197134	0.001318502
ENSG00000269404	ENSG00000197122	0.003436621
ENSG00000269404	ENSG00000197121	0.004171938
ENSG00000269404	ENSG00000197119	0.00901121
ENSG00000269404	ENSG00000197114	0.012386467
ENSG00000269404	ENSG00000197111	0.029772611
ENSG00000269404	ENSG00000197093	0.002377857
ENSG00000269404	ENSG00000197077	0.00324937
ENSG00000269404	ENSG00000197070	0.001342406
ENSG00000269404	ENSG00000197043	0.012904049
ENSG00000269404	ENSG00000197037	0.003075141
ENSG00000269404	ENSG00000197020	0.006306936
ENSG00000269404	ENSG00000197019	0.000846925
ENSG00000269404	ENSG00000196998	0.030819002
ENSG00000269404	ENSG00000196981	7.32E-05
ENSG00000269404	ENSG00000196976	0.008304417
ENSG00000269404	ENSG00000196968	0.003212792
ENSG00000269404	ENSG00000196950	0.0202025
ENSG00000269404	ENSG00000196943	0.049335817
ENSG00000269404	ENSG00000196924	0.00697882
ENSG00000269404	ENSG00000196911	0.006685338
ENSG00000269404	ENSG00000196878	0.064460253
ENSG00000269404	ENSG00000196876	0.008429104
ENSG00000269404	ENSG00000196850	0.07108307
ENSG00000269404	ENSG00000196843	0.001991395
ENSG00000269404	ENSG00000196839	0.088983773
ENSG00000269404	ENSG00000196793	0.002927954
ENSG00000269404	ENSG00000196782	0.008102351
ENSG00000269404	ENSG00000196776	0.042705197
ENSG00000269404	ENSG00000196743	0.005753101
ENSG00000269404	ENSG00000196739	0.012089968
ENSG00000269404	ENSG00000196730	0.05267937
ENSG00000269404	ENSG00000196712	0.017183361
ENSG00000269404	ENSG00000196705	0.001389966
ENSG00000269404	ENSG00000196704	0.017068398
ENSG00000269404	ENSG00000196700	0.007192563
ENSG00000269404	ENSG00000196683	0.024322991
ENSG00000269404	ENSG00000196678	0.117973616
ENSG00000269404	ENSG00000196652	0.006358595
ENSG00000269404	ENSG00000196642	0.012470913
ENSG00000269404	ENSG00000196605	0.021052632
ENSG00000269404	ENSG00000196591	0.017702601
ENSG00000269404	ENSG00000196584	0.022029491
ENSG00000269404	ENSG00000196576	0.058077054
ENSG00000269404	ENSG00000196549	0.00335885
ENSG00000269404	ENSG00000196547	0.001302175
ENSG00000269404	ENSG00000196535	0.012252623
ENSG00000269404	ENSG00000196531	0.02371359
ENSG00000269404	ENSG00000196526	0.02428485
ENSG00000269404	ENSG00000196510	0.007527266
ENSG00000269404	ENSG00000196505	0.008543388
ENSG00000269404	ENSG00000196502	0.005442784
ENSG00000269404	ENSG00000196497	0.024553833
ENSG00000269404	ENSG00000196466	0.004021811
ENSG00000269404	ENSG00000196456	0.005778155
ENSG00000269404	ENSG00000196428	0.009477678
ENSG00000269404	ENSG00000196417	9.46E-05
ENSG00000269404	ENSG00000196411	9.81E-05
ENSG00000269404	ENSG00000196405	0.019046057
ENSG00000269404	ENSG00000196396	0.122188831
ENSG00000269404	ENSG00000196391	0.003576705
ENSG00000269404	ENSG00000196372	0.000951524
ENSG00000269404	ENSG00000196371	0.027727033
ENSG00000269404	ENSG00000196367	0.000954642
ENSG00000269404	ENSG00000196365	0.00093101
ENSG00000269404	ENSG00000196363	0.000872295
ENSG00000269404	ENSG00000196323	0.021531558
ENSG00000269404	ENSG00000196296	0.0021565
ENSG00000269404	ENSG00000196290	0.003305214
ENSG00000269404	ENSG00000196284	0.037460494
ENSG00000269404	ENSG00000196268	0.005871188
ENSG00000269404	ENSG00000196262	0.001542297
ENSG00000269404	ENSG00000196236	0.000788884
ENSG00000269404	ENSG00000196235	0.011488002
ENSG00000269404	ENSG00000196233	0.018285464
ENSG00000269404	ENSG00000196227	0.008244058
ENSG00000269404	ENSG00000196220	0.078018074
ENSG00000269404	ENSG00000196218	0.001000216
ENSG00000269404	ENSG00000196214	8.86E-05
ENSG00000269404	ENSG00000196189	0.397718627
ENSG00000269404	ENSG00000196187	0.006951774
ENSG00000269404	ENSG00000196182	0.006067705
ENSG00000269404	ENSG00000196177	0.001122557
ENSG00000269404	ENSG00000196155	0.005743494
ENSG00000269404	ENSG00000196152	0.001214605
ENSG00000269404	ENSG00000196151	0.002729735
ENSG00000269404	ENSG00000196141	0.025812612
ENSG00000269404	ENSG00000196123	0.003001422
ENSG00000269404	ENSG00000196072	0.007128363
ENSG00000269404	ENSG00000189376	0.00124425
ENSG00000269404	ENSG00000189337	0.004460586
ENSG00000269404	ENSG00000189308	0.022464959
ENSG00000269404	ENSG00000189266	0.036661727
ENSG00000269404	ENSG00000189241	0.012815115
ENSG00000269404	ENSG00000189227	0.001216747
ENSG00000269404	ENSG00000189180	0.010126582
ENSG00000269404	ENSG00000189144	0.003042851
ENSG00000269404	ENSG00000189143	0.003595435
ENSG00000269404	ENSG00000189120	0.015168661
ENSG00000269404	ENSG00000189114	8.23E-05
ENSG00000269404	ENSG00000189079	4.84E-05
ENSG00000269404	ENSG00000189067	0.026239742
ENSG00000269404	ENSG00000189050	0.005501479
ENSG00000269404	ENSG00000189046	0.002346428
ENSG00000269404	ENSG00000188997	0.004129343
ENSG00000269404	ENSG00000188986	0.011805881
ENSG00000269404	ENSG00000188938	0.06586707
